# STEVAL-MKI245KA (ISM330BX) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],temp[C]
2155525515,12.810,-128.588,1017.114,-507.500,3351.250,131.250,27.520
2155558699,-9.516,-144.326,1020.652,-612.500,3683.750,-358.750,27.535
2155591897,-4.148,-137.250,1046.150,-805.000,2835.000,-315.000,27.520
2155625082,-10.736,-137.128,1047.248,-1176.875,2660.000,-109.375,27.551
2155658266,-33.794,-145.180,987.956,-1010.625,2966.250,-227.500,27.535
2155691450,-36.478,-141.154,981.856,-240.625,2436.875,459.375,27.520
2155724634,-38.064,-138.226,1013.698,-275.625,2375.625,612.500,27.551
2155757818,-41.480,-135.054,1010.160,-1347.500,2773.750,214.375,27.520
2155791004,-52.704,-147.132,1003.450,-2638.125,2848.125,8.750,27.535
2155824188,-59.536,-148.474,1005.646,-3653.125,2651.250,358.750,27.551
2155857386,-52.094,-147.742,995.398,-3705.625,2756.250,686.875,27.535
2155890570,-46.116,-153.598,994.178,-2922.500,2581.250,1325.625,27.535
2155923754,-32.330,-143.838,1014.430,-2213.750,2375.625,1273.125,27.535
2155956938,-12.322,-136.884,1033.218,-2003.750,2782.500,756.875,27.570
2155990123,-43.066,-170.678,999.424,-2266.250,2450.000,393.750,27.535
2156023307,-31.842,-174.826,1001.254,-2362.500,1693.125,595.000,27.551
2156056491,-14.030,-174.460,1013.088,-1995.000,2222.500,1093.750,27.551
2156089676,-45.018,-193.004,993.812,-1850.625,2292.500,1001.875,27.551
2156122873,-35.868,-188.978,1019.676,-2174.375,1601.250,888.125,27.535
2156156058,-23.546,-183.732,1044.930,-2594.375,2012.500,319.375,27.535
2156189242,-58.316,-195.566,994.300,-2708.125,2126.250,-109.375,27.520
2156222427,-57.462,-185.806,954.650,-2345.000,1483.125,-4.375,27.484
2156255611,-40.626,-159.210,953.674,-1802.500,1780.625,385.000,27.520
2156288795,-52.094,-183.366,956.724,-1426.250,2664.375,555.625,27.551
2156321981,-63.806,-203.252,968.802,-1098.125,2725.625,52.500,27.535
2156355165,-49.532,-190.076,1004.792,-568.750,2511.250,-319.375,27.520
2156388349,-45.628,-205.936,1030.168,-30.625,2524.375,-398.125,27.586
2156421533,-49.166,-201.056,1026.630,577.500,2463.125,-380.625,27.535
2156454731,-47.946,-184.220,1034.438,1085.000,1509.375,-61.250,27.535
2156487916,-33.550,-195.322,1041.758,1610.000,822.500,-183.750,27.551
2156521100,-36.844,-204.594,1052.250,1951.250,1045.625,-573.125,27.570
2156554284,-58.438,-192.150,1021.750,1452.500,848.750,-993.125,27.520
2156587469,-57.462,-170.190,991.982,726.250,196.875,-761.250,27.551
2156620653,-48.312,-169.458,989.298,201.250,481.250,-765.625,27.535
2156653837,-58.072,-152.622,984.906,245.000,861.875,-258.125,27.535
2156687023,-50.508,-142.252,1022.726,433.125,1045.625,4.375,27.535
2156720207,-48.678,-133.102,1007.720,529.375,1115.625,-341.250,27.570
2156753405,-63.196,-130.662,985.272,476.875,463.750,-533.750,27.551
2156786589,-42.700,-121.024,1004.060,-301.875,236.250,-122.500,27.520
2156819773,-44.530,-127.734,1006.744,-870.625,455.000,459.375,27.551
2156852957,-59.048,-158.234,1000.888,-1225.000,-223.125,415.625,27.535
2156886142,-43.554,-144.082,1030.900,-1841.875,-1036.875,297.500,27.551
2156919326,-25.864,-141.642,1024.068,-2646.875,-669.375,201.250,27.535
2156952511,-40.260,-163.602,997.716,-2699.375,-472.500,74.375,27.570
2156985694,-38.552,-162.504,1014.552,-2016.875,-1172.500,371.875,27.551
2157018893,-17.324,-162.870,1052.250,-1728.125,-1220.625,686.875,27.551
2157052077,-25.376,-176.900,1040.904,-1946.875,-455.000,420.000,27.535
2157085262,-51.606,-190.808,1006.866,-1846.250,-831.250,118.125,27.570
2157118446,-36.478,-186.660,999.180,-1645.000,-1461.250,170.625,27.551
2157151631,-23.058,-178.974,1000.644,-1290.625,-896.875,490.000,27.570
2157184814,-41.846,-202.520,965.264,-805.000,-752.500,634.375,27.520
2157217998,-30.500,-191.906,984.540,-883.750,-1141.875,678.125,27.570
2157251182,-4.758,-177.998,1006.012,-1321.250,-516.250,328.125,27.586
2157284380,-27.084,-199.470,990.762,-1513.750,-192.500,393.750,27.535
2157317564,-10.126,-179.462,1016.504,-1478.750,-743.750,586.250,27.504
2157350748,15.616,-171.776,1056.398,-805.000,-275.625,691.250,27.551
2157383933,-13.176,-193.492,1035.414,-336.875,-161.875,446.250,27.551
2157417118,-5.612,-173.972,1032.852,-210.000,-700.000,612.500,27.570
2157450302,7.564,-153.476,1030.168,-612.500,-398.125,616.875,27.551
2157483486,-7.930,-148.596,1010.038,-1312.500,-35.000,682.500,27.520
2157516670,-3.172,-138.836,1018.334,-2380.000,13.125,1172.500,27.570
2157549855,-1.220,-129.564,1007.354,-3771.250,647.500,1058.750,27.551
2157583053,-13.664,-139.934,962.824,-4571.875,665.000,822.500,27.551
2157616238,-6.100,-155.916,986.126,-4865.000,761.250,1443.750,27.535
2157649422,5.978,-143.960,988.444,-4764.375,1951.250,1863.750,27.535
2157682606,-18.788,-155.672,963.800,-4038.125,1750.000,1684.375,27.570
2157715790,2.440,-181.292,1012.966,-3736.250,1124.375,1964.375,27.535
2157748975,6.954,-163.114,1017.724,-4191.250,1710.625,1500.625,27.551
2157782159,-29.646,-198.738,981.856,-4576.250,1522.500,1058.750,27.586
2157815343,-28.914,-237.168,967.216,-4563.125,437.500,800.625,27.551
2157848541,-11.224,-214.598,977.708,-3850.000,616.875,1001.875,27.520
2157881725,-27.328,-226.310,983.808,-2935.625,1216.250,1076.250,27.570
2157914909,-34.892,-244.610,1005.768,-2498.125,962.500,796.250,27.520
2157948094,-16.958,-220.454,1046.516,-2603.125,918.750,205.625,27.520
2157981278,-25.498,-218.380,1044.442,-2778.125,1216.250,-468.125,27.504
2158014462,-42.700,-240.584,991.128,-2349.375,630.000,-765.625,27.613
2158047647,-10.980,-226.432,985.882,-1251.250,376.250,-179.375,27.570
2158080831,-8.906,-208.498,974.414,-546.875,1010.625,140.000,27.535
2158114029,-28.670,-224.358,961.970,-140.000,892.500,-122.500,27.602
2158147213,-9.028,-233.630,1005.036,-61.250,848.750,-608.125,27.570
2158180398,-0.976,-213.622,1009.062,-30.625,1868.125,-1435.000,27.570
2158213573,-31.598,-225.700,946.110,328.125,1548.750,-1531.250,27.586
2158246771,0.976,-219.234,952.088,953.750,1155.000,-818.125,27.586
2158279955,18.056,-203.740,979.660,1925.000,2226.875,-196.875,27.551
2158313140,-5.978,-210.694,995.520,2095.625,2983.750,-778.750,27.570
2158346324,-0.976,-200.446,1038.464,1623.125,2681.875,-1281.875,27.535
2158379508,7.076,-194.468,1068.476,923.125,2813.125,-1395.625,27.570
2158412692,-16.226,-186.904,1015.894,481.250,2944.375,-1701.875,27.570
2158445876,-6.466,-182.024,1003.084,669.375,2288.125,-848.750,27.570
2158479062,6.100,-180.316,1009.794,1028.125,2905.000,-192.500,27.602
2158512259,-20.984,-195.688,971.852,2043.125,3018.750,-538.125,27.570
2158545443,-29.036,-203.740,974.658,2769.375,2419.375,-603.750,27.570
2158578628,-14.884,-177.754,986.980,2660.000,2625.000,-1133.125,27.633
2158611813,-47.458,-185.196,958.310,2038.750,3014.375,-1631.875,27.590
2158644995,-62.464,-195.200,974.048,1159.375,2043.125,-1356.250,27.613
2158678180,-28.914,-158.356,1021.262,516.250,1728.125,-730.625,27.570
2158711364,-36.722,-168.482,1046.516,65.625,2362.500,-402.500,27.613
2158744548,-65.636,-167.262,1035.658,-376.250,1229.375,-441.875,27.551
2158777746,-33.184,-141.886,1064.694,-424.375,126.875,-612.500,27.551
2158810930,-11.590,-162.626,1053.104,39.375,822.500,-1001.875,27.570
2158844115,-41.968,-200.812,1009.306,1421.875,455.000,-861.875,27.586
2158877299,-10.980,-191.052,1042.734,1885.625,-568.750,-739.375,27.613
2158910483,11.712,-184.708,1022.238,1321.250,-61.250,-494.375,27.551
2158943667,-11.956,-207.888,959.042,695.625,533.750,-796.250,27.586
2158976851,-7.320,-186.416,943.914,109.375,997.500,-507.500,27.602
2159010037,10.492,-155.550,950.380,-398.125,1990.625,-441.875,27.570
2159043234,-8.540,-173.728,946.964,-761.250,2318.750,-625.625,27.551
2159076419,10.126,-175.680,1015.040,-870.625,2572.500,-612.500,27.570
2159109603,22.814,-166.896,1067.378,-315.000,4221.875,-481.250,27.586
2159142787,-28.426,-203.740,1020.164,695.625,3626.875,-118.125,27.570
2159175972,-7.076,-180.804,1065.060,1229.375,1911.875,249.375,27.613
2159209156,25.376,-156.892,1076.040,1190.000,2248.750,205.625,27.586
2159242340,-21.716,-199.104,1032.730,866.250,2498.125,-284.375,27.535
2159275525,-31.598,-205.204,1008.208,481.250,1067.500,-319.375,27.590
2159308709,-1.586,-167.628,1004.060,148.750,682.500,-560.000,27.551
2159341907,-22.448,-191.540,962.824,214.375,1246.875,-91.875,27.551
2159375092,-28.060,-194.224,983.930,765.625,1386.875,560.000,27.570
2159408276,-12.200,-163.724,1003.572,988.750,1946.875,301.875,27.535
2159441460,-30.378,-177.388,993.812,498.750,2485.000,-428.750,27.551
2159474644,-19.032,-175.924,1005.890,183.750,2664.375,-411.250,27.551
2159507829,-4.392,-160.064,1018.212,126.875,3784.375,-91.875,27.551
2159541014,-21.350,-154.330,997.960,433.125,3815.000,135.625,27.570
2159574198,-22.814,-173.972,1009.794,595.000,2646.875,713.125,27.602
2159607395,8.174,-158.600,1035.902,-262.500,3202.500,616.875,27.586
2159640580,-25.742,-151.890,990.152,-1417.500,3596.250,258.125,27.590
2159673764,-55.266,-179.218,961.604,-1828.750,2170.000,-223.125,27.586
2159706948,-27.450,-168.482,990.030,-1452.500,1955.625,153.125,27.586
2159740133,-45.140,-143.960,1004.914,-1041.250,2839.375,853.125,27.539
2159773317,-78.446,-178.730,984.418,-717.500,1767.500,761.250,27.551
2159806501,-50.630,-180.804,1030.290,-651.875,822.500,717.500,27.602
2159839685,-46.970,-162.870,1044.808,-1421.875,1146.250,323.750,27.570
2159872883,-58.926,-180.926,1022.116,-1868.125,853.125,262.500,27.570
2159906068,-46.970,-201.056,1006.744,-1316.875,179.375,280.000,27.559
2159939252,-33.672,-172.874,1043.222,-686.875,39.375,1308.125,27.602
2159972436,-26.474,-160.308,1040.904,-756.875,485.625,1443.750,27.551
2160005621,-29.524,-189.466,1014.430,-608.125,577.500,1172.500,27.539
2160038805,-28.792,-181.780,996.740,-875.000,293.125,962.500,27.586
2160071989,-4.636,-154.696,962.946,-1338.750,936.250,813.750,27.570
2160105174,-25.376,-183.488,943.182,-1181.250,1544.375,1207.500,27.602
2160138358,-11.956,-193.492,961.848,-875.000,1509.375,1793.750,27.535
2160171556,9.882,-154.452,989.420,-984.375,2546.250,1710.625,27.570
2160204741,-20.130,-171.044,977.586,-1277.500,2865.625,1741.250,27.551
2160237924,-6.100,-170.068,1008.208,-1588.125,2738.750,1111.250,27.586
2160271110,-2.440,-138.470,1027.606,-1715.000,3635.625,1071.875,27.602
2160304293,-40.016,-183.000,1008.452,-1286.250,3311.875,914.375,27.613
2160337478,-29.036,-210.206,1026.874,-175.000,2371.250,1093.750,27.570
2160370662,-16.104,-187.026,1052.372,306.250,2931.250,966.875,27.570
2160403846,-69.296,-210.572,1003.694,13.125,2463.125,43.750,27.570
2160437045,-53.802,-215.208,1002.352,-175.000,1233.750,-56.875,27.551
2160470229,-35.990,-183.854,1019.554,-581.875,1513.750,-546.875,27.570
2160503413,-62.586,-189.954,991.982,-984.375,1487.500,-787.500,27.551
2160536597,-56.120,-202.886,990.518,-857.500,778.750,-647.500,27.602
2160569782,-51.606,-172.386,1012.112,-905.625,590.625,-551.250,27.613
2160602966,-57.584,-162.748,997.838,-888.125,695.625,-835.625,27.602
2160636151,-46.238,-172.996,1005.036,-310.625,608.125,-735.000,27.551
2160669335,-32.330,-160.674,1057.740,354.375,625.625,-201.250,27.586
2160702519,-29.158,-152.378,1057.252,441.875,363.125,-118.125,27.570
2160735718,-20.130,-163.480,1055.422,-153.125,87.500,-231.875,27.570
2160768901,-0.610,-159.332,1029.680,-980.000,428.750,525.000,27.590
2160802086,-14.640,-153.598,975.390,-1741.250,695.625,253.750,27.551
2160835270,-15.250,-166.774,961.360,-1951.250,831.250,669.375,27.586
2160868454,3.050,-158.356,1013.576,-2121.875,1518.125,1198.750,27.551
2160901638,-14.152,-149.694,1011.380,-2436.875,2121.875,783.125,27.535
2160934822,-36.356,-188.856,995.642,-2200.625,1828.750,826.875,27.602
2160968008,-21.960,-183.488,998.448,-1623.125,1614.375,822.500,27.590
2161001206,-19.642,-163.358,987.590,-800.625,1946.875,743.750,27.551
2161034390,-36.600,-206.302,984.662,-218.750,1321.250,704.375,27.535
2161067574,-23.302,-213.866,1047.980,-336.875,1106.875,634.375,27.602
2161100759,-25.864,-202.032,1059.692,-1006.250,1448.125,78.750,27.570
2161133943,-70.638,-233.508,1000.766,-1719.375,266.875,-595.000,27.570
2161167128,-36.112,-219.600,981.368,-1763.125,-660.625,-783.125,27.570
2161200312,-22.814,-186.660,984.906,-608.125,113.750,-170.625,27.570
2161233496,-57.584,-227.896,964.288,1089.375,122.500,-170.625,27.570
2161266680,-43.188,-214.110,994.910,2279.375,-525.000,-892.500,27.602
2161299878,-21.472,-202.886,991.616,3027.500,-100.625,-1071.875,27.551
2161333063,-40.992,-221.186,954.650,2913.750,494.375,-1723.750,27.586
2161366247,-39.162,-219.478,957.212,3276.875,389.375,-1820.000,27.570
2161399432,-22.814,-225.822,1013.088,4379.375,472.500,-1168.125,27.586
2161432615,1.464,-205.814,1070.794,5110.000,1260.000,-988.750,27.570
2161465800,-17.934,-194.712,1047.736,5516.875,1067.500,-1141.875,27.602
2161498985,-22.570,-188.124,1025.044,5320.000,170.625,-1535.625,27.586
2161532169,7.930,-151.036,1005.036,5315.625,525.000,-1776.250,27.613
2161565367,-19.276,-154.940,954.162,5818.750,1325.625,-1526.875,27.602
2161598552,-33.672,-160.308,970.632,6269.375,1063.125,-949.375,27.586
2161631736,-8.540,-117.974,1027.240,5845.000,1491.875,-752.500,27.551
2161664920,-32.574,-111.508,1021.628,4707.500,1693.125,-704.375,27.551
2161698105,-41.480,-113.704,1040.538,3399.375,735.000,-205.625,27.586
2161731289,-4.636,-72.468,1059.692,2463.125,621.250,-660.625,27.602
2161764474,-35.746,-84.912,1010.892,2380.000,616.875,-367.500,27.570
2161797658,-42.334,-102.968,1012.722,2240.000,-385.000,498.750,27.570
2161830842,-20.252,-70.760,1034.194,1168.125,-315.000,223.125,27.586
2161864040,-40.138,-83.082,1001.376,-166.250,56.875,350.000,27.570
2161897225,-45.872,-108.092,985.638,-1242.500,-249.375,455.000,27.551
2161930409,-23.668,-91.500,967.826,-1487.500,424.375,546.875,27.586
2161963593,-28.182,-102.968,954.040,-1316.875,770.000,507.500,27.602
2161996777,-15.494,-119.438,981.978,-1553.125,560.000,796.250,27.570
2162029961,8.052,-122.488,1030.900,-1990.625,1408.750,739.375,27.586
2162063146,-8.174,-150.426,1025.288,-1920.625,1561.875,437.500,27.570
2162096330,-4.514,-180.316,1023.580,-1150.625,341.250,196.875,27.586
2162129528,23.912,-172.264,1062.742,-175.000,625.625,415.625,27.617
2162162712,-1.830,-178.486,1028.948,236.250,1058.750,266.875,27.570
2162195896,-10.980,-195.810,1005.768,109.375,118.125,-175.000,27.586
2162229081,16.226,-182.390,1024.800,56.875,367.500,-498.750,27.602
2162262265,-6.222,-175.192,991.494,564.375,1430.625,-529.375,27.586
2162295449,-18.666,-185.806,974.780,1535.625,1146.250,-240.625,27.613
2162328634,1.342,-159.332,1009.794,2174.375,1076.250,-13.125,27.602
2162361817,-8.174,-145.302,1013.576,1701.875,1955.625,-402.500,27.602
2162395016,-25.254,-154.086,1003.328,831.250,1715.000,-555.625,27.602
2162428200,-16.348,-142.862,1019.676,634.375,822.500,-249.375,27.602
2162461385,3.294,-109.434,1048.102,822.500,1233.750,118.125,27.605
2162494568,-18.178,-109.922,1035.170,1365.000,1146.250,638.750,27.570
2162527752,-8.906,-103.578,1036.756,1859.375,275.625,940.625,27.551
2162560937,-5.978,-81.618,1043.832,1242.500,240.625,485.625,27.617
2162594121,-18.788,-86.498,1013.454,297.500,516.250,455.000,27.586
2162627305,-20.252,-111.874,991.006,-179.375,791.875,520.625,27.551
2162660504,-26.840,-111.386,975.268,-223.125,910.000,971.250,27.586
2162693688,-21.960,-115.778,985.760,-183.750,875.000,1133.125,27.602
2162726872,-4.392,-120.780,1005.768,-490.000,1124.375,1076.250,27.586
2162760057,1.342,-112.850,1029.924,-1277.500,1754.375,634.375,27.551
2162793241,-16.592,-116.266,1010.648,-1793.750,1474.375,-78.750,27.570
2162826425,-9.150,-141.520,1012.112,-1500.625,546.875,-8.750,27.551
2162859610,14.152,-137.494,1033.218,-669.375,669.375,78.750,27.602
2162892793,-1.098,-144.692,1008.940,258.125,1120.000,214.375,27.590
2162925979,-15.372,-170.556,1004.914,704.375,595.000,266.875,27.602
2162959177,12.322,-149.694,1026.630,901.250,914.375,-341.250,27.602
2162992361,-3.416,-146.522,987.102,761.250,1793.750,-896.875,27.570
2163025545,-9.638,-159.210,980.514,494.375,1981.875,-901.250,27.570
2163058730,15.128,-140.788,1021.384,927.500,2725.625,-481.250,27.602
2163091914,-10.126,-138.958,1008.818,940.625,3268.125,-612.500,27.586
2163125099,-16.226,-136.640,1011.136,389.375,2660.000,-503.125,27.570
2163158283,1.952,-124.074,1037.488,363.125,2699.375,-476.875,27.590
2163191467,-21.350,-125.904,1001.132,1045.625,2996.875,-721.875,27.602
2163224665,-43.554,-127.734,966.850,2161.250,1553.125,-481.250,27.570
2163257850,-12.566,-109.800,1008.208,2603.125,857.500,13.125,27.570
2163291034,-17.690,-95.038,1019.188,1846.250,1430.625,-83.125,27.613
2163324218,-55.754,-97.600,1026.264,420.000,809.375,-83.125,27.586
2163357403,-40.992,-99.308,1057.862,-686.875,-726.250,148.750,27.602
2163390587,-15.128,-99.308,1068.842,-988.750,-673.750,223.125,27.586
2163423771,-30.134,-101.748,1027.972,-669.375,-288.750,319.375,27.535
2163456955,-19.886,-100.284,1027.484,-630.000,-621.250,743.750,27.570
2163490140,2.684,-82.350,1035.658,-1120.000,-280.000,704.375,27.602
2163523339,2.318,-91.500,1007.720,-1417.500,568.750,560.000,27.539
2163556522,-3.538,-110.166,983.686,-1435.000,813.750,813.750,27.586
2163589707,26.352,-91.866,1006.866,-1470.000,1513.750,778.750,27.535
2163622891,23.180,-115.168,980.148,-1500.625,2161.250,826.875,27.602
2163656076,16.226,-140.788,1002.108,-1995.000,1964.375,1137.500,27.602
2163689259,42.578,-117.120,1016.626,-2371.250,2769.375,1032.500,27.633
2163722444,23.302,-123.952,993.812,-2205.000,3246.250,866.250,27.570
2163755628,15.494,-141.520,1031.266,-1789.375,2778.125,901.250,27.586
2163788827,43.066,-114.314,1064.206,-1452.500,3390.625,660.625,27.586
2163822011,3.050,-126.148,1021.872,-1413.125,3390.625,546.875,27.570
2163855196,-2.074,-158.844,1027.362,-1378.125,2633.750,625.625,27.613
2163888380,4.758,-142.618,1017.602,-1120.000,3456.250,433.125,27.602
2163921565,-32.574,-145.058,958.066,-791.875,3600.625,-26.250,27.633
2163954749,-30.500,-170.922,964.288,56.875,3145.625,140.000,27.602
2163987933,-16.592,-156.892,996.374,980.000,3810.625,-26.250,27.570
2164021118,-49.410,-142.252,1003.450,1041.250,3911.250,-564.375,27.602
2164054302,-35.990,-154.330,1022.116,599.375,2677.500,-826.875,27.551
2164087500,-28.304,-152.500,1056.764,476.875,2244.375,-717.500,27.613
2164120684,-39.772,-138.226,1033.828,651.875,2165.625,-761.250,27.570
2164153868,-44.652,-141.032,995.886,1347.500,1260.000,-498.750,27.602
2164187053,-33.550,-138.714,1008.086,2388.750,805.000,-78.750,27.586
2164220237,-33.062,-106.262,1034.316,2235.625,1583.750,-389.375,27.570
2164253421,-45.872,-82.960,1020.286,1338.750,1513.750,-743.750,27.570
2164286606,-32.818,-109.190,1035.292,1023.750,949.375,-625.625,27.570
2164319790,-8.418,-94.428,1055.544,1106.875,1356.250,-210.000,27.613
2164352988,-8.052,-79.178,1030.656,1439.375,1618.750,341.250,27.551
2164386172,-10.370,-98.942,1010.526,1233.750,1176.875,822.500,27.570
2164419357,10.614,-82.960,1017.724,393.750,1688.750,30.625,27.586
2164452542,7.930,-78.812,991.372,-555.625,2541.875,-175.000,27.574
2164485725,8.174,-83.204,999.790,-1754.375,3036.250,227.500,27.551
2164518910,6.222,-66.002,1006.988,-2366.875,3325.000,328.125,27.570
2164552095,0.000,-86.742,1007.354,-2528.750,3355.625,341.250,27.570
2164585279,8.540,-93.330,1039.806,-2541.875,3968.125,809.375,27.570
2164618476,-15.250,-91.378,1043.588,-2445.625,4392.500,446.250,27.586
2164651661,-43.920,-120.292,1012.112,-2410.625,3508.750,-288.750,27.586
2164684845,-28.060,-131.882,1021.872,-2178.750,2979.375,-183.750,27.613
2164718030,-31.110,-136.518,1014.674,-1960.000,3775.625,-96.250,27.605
2164751214,-72.590,-148.962,956.358,-1806.875,3010.000,-96.250,27.586
2164784398,-63.562,-155.184,980.514,-1802.500,1767.500,-319.375,27.570
2164817583,-31.964,-136.762,1017.846,-1894.375,2541.875,-603.750,27.633
2164850767,-65.270,-148.474,1003.938,-2008.125,3368.750,-708.750,27.570
2164883951,-77.958,-161.528,991.128,-1185.625,2021.250,-888.125,27.570
2164917150,-36.478,-160.064,1046.394,472.500,1439.375,-577.500,27.570
2164950334,-22.814,-143.960,1061.522,1430.625,2690.625,-332.500,27.652
2164983518,-63.074,-149.572,1033.950,1701.875,2563.750,-511.875,27.613
2165016703,-55.022,-145.668,1020.530,1592.500,844.375,-656.250,27.602
2165049887,-4.148,-116.022,1046.760,1242.500,966.875,-953.750,27.605
2165083072,-36.478,-132.614,1008.452,761.250,1833.125,-490.000,27.586
2165116256,-64.660,-138.714,960.872,398.125,756.875,192.500,27.602
2165149440,-36.600,-113.826,1000.522,306.250,-153.125,43.750,27.613
2165182638,-25.986,-108.580,1022.604,428.750,831.250,-253.750,27.586
2165215822,-55.632,-106.018,1001.254,542.500,1225.000,-179.375,27.633
2165249007,-58.072,-78.812,1011.014,678.125,140.000,35.000,27.602
2165282191,-27.572,-69.540,1043.466,783.125,13.125,328.125,27.570
2165315376,-32.818,-77.714,1046.028,13.125,625.625,695.625,27.613
2165348560,-38.918,-66.368,1030.900,-1448.125,170.625,940.625,27.605
2165381744,-40.626,-83.326,1007.720,-2471.875,-441.875,1225.000,27.617
2165414928,-36.356,-98.454,1011.746,-2716.875,-503.125,1006.250,27.637
2165448113,-20.374,-89.914,1037.122,-2743.125,-214.375,1719.375,27.605
2165481311,-33.062,-109.556,1039.440,-2800.000,-188.125,1846.250,27.605
2165514496,-45.872,-123.342,1002.352,-2537.500,-1281.875,1071.875,27.586
2165547680,-15.250,-115.900,1013.454,-2100.000,-1500.625,1036.875,27.613
2165580863,-14.030,-133.712,988.444,-1767.500,-459.375,1531.250,27.652
2165614048,-46.238,-163.846,948.062,-1277.500,-525.000,1785.000,27.602
2165647233,-27.084,-146.522,968.070,-1015.000,-953.750,1246.875,27.602
2165680416,-1.342,-135.298,1038.464,-1771.875,122.500,761.250,27.602
2165713601,-18.910,-158.112,1037.976,-2388.750,1461.250,481.250,27.590
2165746799,-42.456,-175.436,1010.770,-1491.875,4.375,459.375,27.602
2165779984,2.684,-150.792,1063.230,109.375,-630.000,485.625,27.586
2165813168,21.838,-136.640,1045.784,1474.375,713.125,660.625,27.602
2165846352,-20.618,-158.478,997.106,1334.375,385.000,761.250,27.602
2165879537,-2.684,-113.216,1034.804,-170.625,-953.750,0.000,27.602
2165912721,22.570,-116.876,1030.534,-1137.500,-126.875,-542.500,27.633
2165945905,-8.052,-148.474,986.858,-1163.750,735.000,21.875,27.586
2165979089,-18.910,-98.576,994.056,-538.125,542.500,1159.375,27.586
2166012287,14.152,-76.860,1013.454,-336.875,669.375,1102.500,27.633
2166045472,23.790,-81.862,1039.684,-1386.875,1623.125,1360.625,27.602
2166078655,13.664,-57.706,1058.472,-2778.125,2533.125,1238.125,27.570
2166111840,-2.562,-84.058,1020.408,-3058.125,2126.250,774.375,27.633
2166145025,-1.464,-130.784,1006.378,-2375.625,1400.000,1198.750,27.613
2166178209,12.810,-108.824,1006.134,-1478.750,2174.375,2559.375,27.602
2166211393,-26.352,-118.706,981.978,-1911.875,2441.250,2476.250,27.648
2166244577,-34.892,-123.708,994.544,-2852.500,1382.500,1531.250,27.605
2166277775,-23.424,-124.562,1019.066,-3574.375,1251.250,997.500,27.613
2166310959,-47.946,-133.102,999.180,-4095.000,1627.500,857.500,27.605
2166344144,-62.708,-153.964,973.316,-3259.375,564.375,1238.125,27.633
2166377328,-55.754,-170.434,1010.038,-2100.000,-336.875,1124.375,27.613
2166410512,-37.210,-145.668,1040.294,-2454.375,-275.625,813.750,27.613
2166443697,-40.870,-147.864,1057.374,-3088.750,-446.250,643.125,27.590
2166476881,-58.194,-193.492,1023.092,-2721.250,-1885.625,-231.875,27.617
2166510065,-22.570,-165.066,1026.264,-1413.125,-2581.250,-529.375,27.664
2166543264,-7.808,-150.670,1008.940,-284.375,-2108.750,336.875,27.602
2166576448,-31.110,-177.876,973.438,-341.250,-2012.500,87.500,27.617
2166609632,-14.030,-164.944,996.130,-542.500,-2143.750,4.375,27.590
2166642816,16.592,-169.824,1028.460,-616.875,-1028.125,-555.625,27.602
2166675999,-0.610,-190.930,1018.212,-13.125,35.000,-288.750,27.586
2166709183,10.126,-180.316,996.252,1063.125,-78.750,122.500,27.680
2166742367,41.480,-166.530,982.832,1750.000,266.875,8.750,27.605
2166775566,41.846,-148.352,983.198,1557.500,1570.625,-61.250,27.648
2166808750,26.352,-148.474,949.282,1789.375,2135.000,-227.500,27.570
2166841934,17.324,-159.698,968.192,2835.000,2126.250,113.750,27.617
2166875119,18.300,-139.080,983.930,3762.500,2196.250,227.500,27.633
2166908303,13.542,-143.594,999.180,4305.000,2436.875,984.375,27.586
2166941487,0.732,-130.784,1007.598,3491.250,2515.625,923.125,27.602
2166974672,-14.396,-96.136,1021.140,2331.875,2073.750,385.000,27.586
2167007856,-14.396,-122.000,1034.072,1470.000,1312.500,752.500,27.633
2167041041,-12.444,-102.236,1037.000,861.875,1273.125,1133.125,27.633
2167074239,-34.160,-82.106,1003.450,1303.750,691.250,1841.875,27.586
2167107423,-20.740,-96.990,994.788,1876.875,-166.250,1636.250,27.605
2167140607,-8.418,-70.638,1053.714,1863.750,603.750,1780.625,27.605
2167173791,-37.576,-61.122,1066.524,665.000,770.000,1373.750,27.586
2167206976,-34.892,-90.158,1046.638,-236.250,-647.500,1299.375,27.605
2167240160,2.196,-101.138,1045.418,-336.875,-691.250,1286.250,27.570
2167273344,2.074,-94.184,1003.816,-708.750,87.500,1846.250,27.617
2167306529,16.714,-86.254,981.856,-1911.875,258.125,1478.750,27.586
2167339727,26.718,-103.944,1029.924,-2642.500,61.250,1058.750,27.586
2167372911,43.310,-137.982,1051.518,-2843.750,546.875,516.250,27.590
2167406096,56.120,-132.614,1033.950,-2572.500,1570.625,402.500,27.617
2167439280,15.616,-145.668,987.712,-1614.375,1295.000,161.875,27.602
2167472464,39.162,-165.676,1008.086,-1273.125,1316.875,4.375,27.570
2167505649,35.380,-131.394,1021.628,-2288.125,2668.750,231.875,27.648
2167538833,-4.148,-120.536,1022.238,-3486.875,2791.250,201.250,27.590
2167572017,13.176,-145.302,1039.562,-3517.500,2314.375,170.625,27.617
2167605215,-0.488,-115.900,1035.170,-2690.625,2664.375,428.750,27.590
